species,hw.trans.peak,time
H,0.592767995,peak
H,-0.84729786,peak
H,0.74001895,peak
H,3.34680331,peak
H,2.142863368,peak
H,-0.253346433,peak
H,2.556365614,peak
H,-0.302280872,peak
H,1.857454728,peak
H,2.289455802,peak
H,2.806015015,peak
H,-0.120144312,peak
H,0.627842082,peak
H,1.430633479,peak
H,0.459940243,peak
H,2.428836968,peak
H,2.987364024,peak
H,0.426342693,peak
H,2.175197255,peak
H,0.536509219,peak
H,-0.880858057,peak
H,1.50285565,peak
H,1.91875916,peak
H,2.751535313,peak
H,3.99921955,peak
H,0.422159987,peak
H,2.376272809,peak
H,3.547151294,peak
H,-0.989554911,peak
H,-1.456521039,peak
H,-0.136210205,peak
H,1.29504569,peak
H,-0.156317528,peak
H,1.982994352,peak
H,3.102603276,peak
H,2.843851742,peak
H,0.2614797,peak
H,0.663294217,peak
H,-1.093286044,peak
H,2.733941615,peak
H,3.078568279,peak
H,3.078568279,peak
H,1.614245614,peak
H,1.50285565,peak
H,0.852064314,peak
H,0.343333327,peak
H,1.405150985,peak
H,4.119037175,peak
H,-0.172425929,peak
H,-0.172425929,peak
H,2.289455802,peak
H,2.186162518,peak
H,1.550597412,peak
H,3.17805383,peak
H,-0.10810516,peak
H,0.02800183,peak
H,2.512305624,peak
H,1.742465823,peak
H,1.892145802,peak
H,1.719000115,peak
H,1.964322637,peak
H,0.954404025,peak
H,0.994622575,peak
H,-0.144249609,peak
H,-1.13630181,peak
H,0.929628943,peak
H,1.355332136,peak
H,-1.398841577,peak
H,-0.253346433,peak
H,0.376381214,peak
H,0.224943732,peak
H,2.338303176,peak
H,2.497978731,peak
H,2.863258522,peak
H,2.111334905,peak
H,-0.16034265,peak
H,0.814182252,peak
H,2.289455802,peak
H,1.964322637,peak
H,-0.924705929,peak
H,-0.814182252,peak
H,2.442347035,peak
H,1.283235342,peak
H,-1.103952755,peak
H,2.197224577,peak
H,1.082675696,peak
H,-0.523646312,peak
H,-0.23304908,peak
H,4.329720682,peak
H,1.040777514,peak
H,0.959391716,peak
H,1.15267951,peak
H,-0.717244732,peak
H,1.790593288,peak
H,2.428836968,peak
H,0.804798547,peak
H,1.742465823,peak
H,2.121757746,peak
H,4.18459144,peak
H,-1.025281016,peak
H,3.794467217,peak
H,-0.67669206,peak
H,3.152319008,peak
H,-0.024001152,peak
H,1.365710689,peak
H,1.523137304,peak
H,0.861624753,peak
H,-0.208754814,peak
H,-0.124159253,peak
H,-0.795448359,peak
H,-0.72633273,peak
H,1.082675696,peak
H,2.402266864,peak
H,0.685656509,peak
H,2.965693764,peak
H,-0.959391716,peak
H,0.176456437,peak
H,2.325906528,peak
H,2.699548556,peak
H,1.21396637,peak
H,0.434719179,peak
H,-2.164326874,peak
H,-1.734601055,peak
H,-1.509587053,peak
H,-1.437066686,peak
H,-1.456521039,peak
H,-1.523137304,peak
H,-1.614245614,peak
H,-1.550597412,peak
H,-1.643421765,peak
H,-1.082675696,peak
H,-1.982994352,peak
H,-1.63607387,peak
H,-1.992430165,peak
H,-1.650806341,peak
H,-1.680721153,peak
H,-1.509587053,peak
H,-1.496152942,peak
H,-1.711262773,peak
H,-0.87603547,peak
H,-1.782457077,peak
H,-2.030866872,peak
H,0.343333327,peak
H,-1.456521039,peak
H,-1.578556599,peak
H,-1.658228077,peak
H,-1.711262773,peak
H,-1.848917883,peak
H,-1.141745659,peak
H,-1.766324572,peak
H,-1.147204844,peak
H,-1.41148461,peak
H,-1.300980777,peak
H,-1.543686535,peak
H,-1.936798469,peak
H,1.231036874,peak
H,-1.035599321,peak
H,-1.557539474,peak
H,-0.579707068,peak
H,-1.277359678,peak
H,-1.330963716,peak
H,1.69591151,peak
H,-0.397138665,peak
H,2.231011575,peak
H,-1.424225583,peak
H,-1.040777514,peak
H,1.450010176,peak
H,2.121757746,peak
H,-0.515094574,peak
H,-1.557539474,peak
H,-1.509587053,peak
H,-0.619039208,peak
H,-1.536806468,peak
H,-1.01501272,peak
H,-1.476213692,peak
H,-1.248268579,peak
H,0.040005335,peak
H,-1.443525489,peak
H,-1.191448348,peak
H,-1.688296487,peak
H,-1.857454728,peak
H,0.080042708,peak
H,-0.318669644,peak
H,-1.004793533,peak
H,-0.712711386,peak
H,-0.290015796,peak
H,-1.973625549,peak
H,-1.277359678,peak
H,-1.456521039,peak
H,-1.650806341,peak
H,-1.680721153,peak
H,-1.529956845,peak
H,4.59511985,peak
H,2.923583166,peak
H,-0.355703599,peak
H,4.59511985,peak
H,4.59511985,peak
H,-0.540806456,peak
H,4.59511985,peak
H,1.564513101,peak
H,4.59511985,peak
H,2.633712581,peak
H,4.59511985,peak
H,1.59273108,peak
H,1.909829572,peak
H,4.59511985,peak
H,4.59511985,peak
H,-0.438913042,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,0.092064973,peak
H,4.59511985,peak
H,0.430529077,peak
H,0.809486173,peak
H,1.807009032,peak
H,1.790593288,peak
H,4.59511985,peak
H,4.59511985,peak
H,0.964390527,peak
H,0.326879837,peak
H,4.59511985,peak
H,4.59511985,peak
H,0.016000341,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,2.61782511,peak
H,4.59511985,peak
H,1.265666373,peak
H,-0.994622575,peak
H,4.59511985,peak
H,-0.196631102,peak
H,1.848917883,peak
H,4.59511985,peak
H,4.59511985,peak
H,1.147204844,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,2.376272809,peak
H,1.456521039,peak
H,4.59511985,peak
H,1.361479192,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,0.100083459,peak
H,3.17805383,peak
H,1.643421765,peak
H,0.196631102,peak
H,-0.285932291,peak
H,-0.14827104,peak
H,-1.509587053,peak
H,-1.807009032,peak
H,-1.766324572,peak
H,-1.482832288,peak
H,-0.924705929,peak
H,1.21396637,peak
H,-0.667753732,peak
H,-0.753771802,peak
H,-1.098612289,peak
H,2.142863368,peak
H,-1.621486251,peak
H,-0.900245742,peak
H,-0.641090819,peak
H,-0.128175193,peak
H,-0.220893832,peak
H,0.62343772,peak
H,-1.343104428,peak
H,-1.758326961,peak
H,-1.578556599,peak
H,-2.080567034,peak
H,-1.658228077,peak
H,-2.313634929,peak
H,-1.982994352,peak
H,-2.021151266,peak
H,-1.536806468,peak
H,-1.719000115,peak
H,-2.060457164,peak
H,-1.955084525,peak
H,-1.848917883,peak
H,-2.142863368,peak
H,-2.132266681,peak
H,-2.021151266,peak
H,-1.734601055,peak
H,-1.726779349,peak
H,-2.050518502,peak
H,-1.964322637,peak
H,-2.313634929,peak
H,-1.883389792,peak
H,-2.060457164,peak
H,-1.857454728,peak
H,-1.945910149,peak
H,-1.973625549,peak
H,-0.253346433,peak
H,-1.91875916,peak
H,-1.782457077,peak
H,-1.18029032,peak
H,-1.469622493,peak
H,-1.60703983,peak
H,-1.936798469,peak
H,-1.489780406,peak
H,-1.230032472,peak
H,-0.08669644,peak
H,-0.563060368,peak
H,2.68188765,peak
H,-0.741133553,peak
H,-0.604864444,peak
H,-1.479326741,peak
H,-1.697889231,peak
H,4.59511985,peak
H,-0.308356203,peak
H,2.246230624,peak
H,1.779182318,peak
H,-0.646297439,peak
H,-1.347464818,peak
H,-0.067867874,peak
H,-0.98989006,peak
H,-1.576315776,peak
H,1.792849594,peak
H,0.409887588,peak
H,0.914394674,peak
H,1.278946109,peak
H,-1.648832762,peak
H,-1.580334297,peak
H,-1.558926216,peak
H,2.53210632,peak
H,-0.82881237,peak
H,1.480918632,peak
H,1.890541628,peak
H,2.310903034,peak
H,2.627065493,peak
H,1.240817267,peak
H,4.59511985,peak
H,1.573608719,peak
H,1.664903267,peak
H,1.774733364,peak
H,1.803952207,peak
H,1.882391068,peak
H,2.120144435,peak
H,-0.943679196,peak
H,2.568445914,peak
H,-1.120968076,peak
H,2.755740609,peak
H,2.577491916,peak
H,-0.143581496,peak
H,-0.103688128,peak
H,-0.178878159,peak
H,2.758433201,peak
H,1.719771392,peak
H,-0.572303294,peak
H,-1.147718172,peak
H,-1.500976696,peak
H,-1.83832661,peak
H,2.978937439,peak
H,1.419853591,peak
H,2.021725889,peak
H,2.421312047,peak
H,2.011278289,peak
H,2.083237227,peak
H,1.126778749,peak
H,2.098626113,peak
H,2.972560029,peak
H,2.287349578,peak
H,2.544451968,peak
H,1.584974715,peak
H,2.268166563,peak
H,0.67256525,peak
H,1.906820082,peak
H,1.078291341,peak
H,1.671998658,peak
H,2.22561766,peak
H,2.742606792,peak
H,2.209606272,peak
H,1.024971358,peak
H,2.54027414,peak
H,2.755661609,peak
H,1.536770953,peak
H,3.093187478,peak
H,3.489869783,peak
H,3.097679086,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,2.770951255,peak
H,2.507529126,peak
H,2.958687406,peak
H,2.951868642,peak
H,3.17619062,peak
H,2.183424022,peak
H,4.59511985,peak
H,4.59511985,peak
H,2.582587452,peak
H,-1.417217848,peak
H,1.456030413,peak
H,2.829506269,peak
H,-1.313883855,peak
H,2.333041437,peak
H,2.025604153,peak
H,0.562970614,peak
H,0.181664383,peak
H,0.724555641,peak
H,1.322445085,peak
H,-0.925203563,peak
H,0.272093189,peak
H,-0.158723483,peak
H,0.231036358,peak
H,-1.400434872,peak
H,-1.074937199,peak
H,-0.837757625,peak
H,-1.418728106,peak
H,-0.814117465,peak
H,2.421597067,peak
H,3.154858526,peak
H,2.732319531,peak
H,3.154858526,peak
H,2.732319531,peak
H,3.065642644,peak
H,2.28912147,peak
H,3.198233212,peak
H,1.994545997,peak
H,2.284921457,peak
H,2.425779997,peak
H,3.393455995,peak
H,1.555768292,peak
H,2.710342176,peak
H,4.59511985,peak
H,2.363618324,peak
H,4.59511985,peak
H,1.157319796,peak
H,0.477826727,peak
H,1.546861472,peak
H,4.59511985,peak
H,1.898700454,peak
H,2.128874952,peak
H,2.614485767,peak
H,0.558181736,peak
H,2.364525679,peak
H,1.888419521,peak
H,2.315395298,peak
H,-1.419273445,peak
H,0.31619166,peak
H,1.420079073,peak
H,1.279927237,peak
H,0.904577106,peak
H,-0.815000097,peak
H,-1.162876351,peak
H,0.443883482,peak
H,-1.199624976,peak
H,-1.664103655,peak
H,-1.532250849,peak
H,-1.686249524,peak
H,1.071630378,peak
H,1.895755103,peak
H,0.771145101,peak
H,2.080520264,peak
H,0.539619564,peak
H,2.106808719,peak
H,1.616915491,peak
H,2.565799866,peak
H,-1.650994732,peak
H,2.532718765,peak
H,2.70442456,peak
H,1.180547304,peak
H,3.341370891,peak
H,-0.401318077,peak
H,3.781189549,peak
H,1.343358067,peak
H,1.242480832,peak
H,1.187439876,peak
H,2.712526594,peak
H,1.726828088,peak
H,2.585519971,peak
H,0.346191905,peak
H,0.658772421,peak
H,2.850958626,peak
H,2.878830957,peak
H,3.464906894,peak
H,3.180231471,peak
H,2.54471716,peak
H,1.341476083,peak
H,-1.143235314,peak
H,1.716001609,peak
H,1.284142193,peak
H,2.03097178,peak
H,2.059062644,peak
H,3.390349108,peak
H,3.054178021,peak
H,3.210108634,peak
H,1.631106922,peak
H,3.056298879,peak
H,1.421910345,peak
H,3.017970841,peak
H,3.784021523,peak
H,3.358831624,peak
H,4.59511985,peak
H,1.823069923,peak
H,1.801571847,peak
H,0.17719594,peak
H,1.131014878,peak
H,3.202743567,peak
H,3.065960962,peak
H,4.59511985,peak
H,2.945955412,peak
H,3.345198426,peak
H,3.074603476,peak
H,4.59511985,peak
H,0.574554369,peak
H,2.895926223,peak
H,2.275195062,peak
H,0.341219576,peak
H,0.407379873,peak
H,1.669238604,peak
H,2.173291883,peak
H,1.422932042,peak
H,0.093342,peak
H,-0.38200755,peak
H,0.294142625,peak
H,0.899830254,peak
H,3.229937807,peak
H,0.051540988,peak
H,0.690274657,peak
H,2.5154423,peak
H,2.241532149,peak
H,0.481674824,peak
H,0.937665751,peak
H,1.363000357,peak
H,-0.669549596,peak
H,1.39411052,peak
H,-0.89632965,peak
H,-0.18506926,peak
H,-1.3538683,peak
H,-1.487993557,peak
H,-0.044473264,peak
H,-1.080948077,peak
H,0.106772694,peak
H,-0.858578649,peak
H,-1.422470277,peak
H,-1.054140317,peak
H,-0.88898729,peak
H,-1.676201735,peak
H,-1.583460492,peak
H,-1.269900224,peak
H,-0.863521619,peak
H,-1.470328339,peak
H,-1.67218216,peak
H,-1.673480401,peak
H,-1.399200581,peak
H,-1.419373154,peak
H,-1.038101279,peak
H,-1.233018721,peak
H,-1.384266222,peak
H,-1.442842384,peak
H,-1.562661767,peak
H,-1.245049695,peak
H,-1.602222889,peak
H,2.324848837,peak
H,1.865416425,peak
H,-1.391458463,peak
H,-0.666617435,peak
H,-0.703837223,peak
H,-1.531046715,peak
H,2.667834053,peak
H,2.70218067,peak
H,-0.198309039,peak
H,2.826974931,peak
H,2.866745504,peak
H,2.532758739,peak
H,2.637630178,peak
H,2.352215655,peak
H,2.431625775,peak
H,3.270261552,peak
H,1.564997663,peak
H,2.726964762,peak
H,3.003650719,peak
H,2.961531274,peak
H,3.476181385,peak
H,0.685720955,peak
H,3.073962089,peak
H,2.005788896,peak
H,1.937180416,peak
H,2.55574449,peak
H,2.437324214,peak
H,1.911334829,peak
H,2.805842497,peak
H,0.085462914,peak
H,2.679491968,peak
H,3.038376029,peak
H,2.0912493,peak
H,4.59511985,peak
H,2.931206367,peak
H,1.931785751,peak
H,2.026389979,peak
H,1.955683621,peak
H,2.060474538,peak
H,2.26034332,peak
H,3.006689568,peak
H,2.277030235,peak
H,2.187835878,peak
H,2.196153975,peak
H,1.813629986,peak
H,0.629849838,peak
H,1.730995482,peak
H,2.335501322,peak
H,4.59511985,peak
H,1.611274037,peak
H,4.59511985,peak
H,3.235940784,peak
H,2.60822201,peak
H,2.762588203,peak
H,4.59511985,peak
H,3.11157725,peak
H,1.536833417,peak
H,2.69630095,peak
H,1.916956026,peak
H,1.888495874,peak
H,1.740965221,peak
H,0.051841296,peak
H,2.46599129,peak
H,2.152667284,peak
H,3.161390995,peak
H,2.664683214,peak
H,2.710243873,peak
H,2.024669507,peak
H,2.614470618,peak
H,2.115384267,peak
H,3.085207006,peak
H,3.227252196,peak
H,2.809669055,peak
H,2.320167976,peak
H,2.768946676,peak
H,3.208204034,peak
H,3.323106493,peak
H,2.906924081,peak
H,3.549731896,peak
H,1.769517252,peak
H,2.426988952,peak
H,1.045828305,peak
H,2.819856002,peak
H,2.444883703,peak
H,2.476555499,peak
H,3.353220082,peak
H,2.959963733,peak
H,3.085533877,peak
H,2.037138407,peak
H,2.16626009,peak
H,2.607703599,peak
H,3.20911438,peak
H,1.857215268,peak
H,3.055190714,peak
H,1.038596621,peak
H,0.232073222,peak
H,0.391939566,peak
H,3.608033264,peak
H,1.585236378,peak
H,3.118497828,peak
H,2.555922057,peak
H,1.482951226,peak
H,2.703898598,peak
H,3.040212399,peak
H,2.702854253,peak
H,1.834317113,peak
H,-0.945126014,peak
H,1.341007861,peak
H,2.771798651,peak
H,2.246700938,peak
H,2.007281701,peak
H,1.143249905,peak
H,3.173539265,peak
H,0.974191663,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,1.970557206,peak
H,1.232818825,peak
H,2.194577686,peak
H,3.289466926,peak
H,0.786537535,peak
H,2.918983899,peak
H,1.047049521,peak
H,3.058300035,peak
H,1.964479795,peak
H,2.485190264,peak
H,3.565158282,peak
H,3.45554238,peak
H,1.542005886,peak
H,2.301542708,peak
H,-0.301829794,peak
H,2.057783657,peak
H,1.600331719,peak
H,1.424088709,peak
H,0.801058863,peak
H,-1.480398108,peak
H,0.152536427,peak
H,0.271350743,peak
H,1.169588112,peak
H,2.311447513,peak
H,-0.041902767,peak
H,2.462318238,peak
H,2.395694739,peak
H,3.044380771,peak
H,3.546076476,peak
H,1.50369731,peak
H,0.844937386,peak
H,1.943682572,peak
H,2.425546861,peak
H,0.789696414,peak
H,1.057645624,peak
H,1.983797147,peak
H,0.969399801,peak
H,2.383723485,peak
H,2.180703385,peak
H,0.455272534,peak
H,2.865309874,peak
H,0.078981254,peak
H,-0.582056619,peak
H,0.479859032,peak
H,2.352352076,peak
H,1.900848929,peak
H,1.505851326,peak
H,-0.268404264,peak
H,1.243236578,peak
H,1.709379963,peak
H,1.346642574,peak
H,1.715910583,peak
H,2.117196275,peak
H,-0.56814645,peak
H,-0.418972837,peak
H,-1.53926226,peak
H,3.003198875,peak
H,2.795780524,peak
H,0.61773965,peak
H,-1.098557213,peak
H,0.044666256,peak
H,0.062623067,peak
H,-0.975982896,peak
H,-1.091401797,peak
H,0.708536733,peak
H,-1.628724368,peak
H,2.055172021,peak
H,0.172698573,peak
H,2.035579803,peak
H,-0.303480147,peak
H,0.212613561,peak
H,2.836485368,peak
H,-1.606263613,peak
H,-1.546891679,peak
H,-1.050592977,peak
H,-1.316488933,peak
H,-1.412124443,peak
H,-0.796784545,peak
H,-1.092454745,peak
H,-1.539342423,peak
H,-1.50759827,peak
H,-0.608970284,peak
H,-1.147165616,peak
H,-1.686832661,peak
H,-1.517238373,peak
H,-1.324662287,peak
H,-1.496047465,peak
H,-0.943904303,peak
H,-0.350802741,peak
H,-1.252082808,peak
H,0.349109285,peak
H,1.0966461,peak
H,-0.899759102,peak
H,-1.560727481,peak
H,-1.384451401,peak
H,-1.678998731,peak
H,-0.883844333,peak
H,-1.546510429,peak
H,-1.643089512,peak
H,0.323942653,peak
H,-1.578032567,peak
H,-1.680274714,peak
H,-1.662688108,peak
H,-0.964245852,peak
H,-1.4362518,peak
H,-0.914245802,peak
H,-0.731383271,peak
H,-1.706273256,peak
H,-1.575605061,peak
H,-0.427674126,peak
H,-1.427737368,peak
H,-1.315208281,peak
H,2.280231639,peak
H,1.954725361,peak
H,1.424215664,peak
H,3.336269576,peak
H,3.156591022,peak
H,-1.055497878,peak
H,-0.814562738,peak
H,2.410471512,peak
H,0.893702907,peak
H,3.310201392,peak
H,2.082671553,peak
H,3.049876598,peak
H,2.617117702,peak
H,-0.434999601,peak
H,-0.79058921,peak
H,1.462908481,peak
H,2.477989263,peak
H,3.069639617,peak
H,1.599020488,peak
H,2.164622503,peak
H,0.477371909,peak
H,2.44565256,peak
H,2.152654066,peak
H,1.922874062,peak
H,1.53139789,peak
H,-0.505437296,peak
H,1.903215447,peak
H,3.590323954,peak
H,1.520665322,peak
H,0.561367998,peak
H,3.217923684,peak
H,-1.071693542,peak
H,-1.172284179,peak
H,-0.807086953,peak
H,-1.393292709,peak
H,-1.270956014,peak
H,0.269153699,peak
H,-0.092872577,peak
H,0.028904517,peak
H,2.027334372,peak
H,0.885112809,peak
H,1.749521818,peak
H,1.186543981,peak
H,-0.445022735,peak
H,-0.200821635,peak
H,-1.657234743,peak
H,-1.66501004,peak
H,0.252244082,peak
H,-0.503837204,peak
H,-1.307143631,peak
H,0.382452909,peak
H,0.692481596,peak
H,-0.866864669,peak
H,-1.459864512,peak
H,-0.274644159,peak
H,1.955682463,peak
H,0.07378085,peak
H,-1.306886052,peak
H,-2.040365753,peak
H,-1.984097108,peak
H,-2.080974517,peak
H,-2.165886637,peak
H,-1.991819222,peak
H,2.940052388,peak
H,2.584335635,peak
H,4.59511985,peak
H,0.914114658,peak
H,2.698833367,peak
H,1.404368256,peak
H,2.635557358,peak
H,-1.287230875,peak
H,-1.073307294,peak
H,-1.274632462,peak
H,2.315630483,peak
H,3.446776078,peak
H,1.75650533,peak
H,1.582375322,peak
H,2.461476639,peak
H,2.22159538,peak
H,-0.287448795,peak
H,1.670290973,peak
H,-1.864266497,peak
H,-1.142551603,peak
H,4.59511985,peak
H,-1.685121398,peak
H,-1.664350391,peak
H,-1.639098006,peak
H,-1.565210235,peak
H,-1.563056001,peak
H,-1.560503487,peak
H,-0.985175422,peak
H,0.825192118,peak
H,-1.831032462,peak
H,-1.565316188,peak
H,-1.06391484,peak
H,-1.15078515,peak
H,-1.662560741,peak
H,-1.627197627,peak
H,-1.489780406,trough
H,-1.230032472,trough
H,-1.663938071,trough
H,-1.576315776,trough
H,-1.580334297,trough
H,-1.558926216,trough
H,-1.500976696,trough
H,-1.83832661,trough
H,2.174590872,trough
H,0.231036358,trough
H,-1.400434872,trough
H,-1.074937199,trough
H,-0.837757625,trough
H,-1.418728106,trough
H,-0.814117465,trough
H,1.420079073,trough
H,1.279927237,trough
H,0.904577106,trough
H,-0.815000097,trough
H,-1.162876351,trough
H,0.443883482,trough
H,-1.199624976,trough
H,-1.664103655,trough
H,-1.532250849,trough
H,-1.686249524,trough
H,0.658772421,trough
H,-1.487993557,trough
H,-0.044473264,trough
H,-1.080948077,trough
H,0.106772694,trough
H,-0.858578649,trough
H,-1.422470277,trough
H,-1.054140317,trough
H,-0.88898729,trough
H,-1.676201735,trough
H,-1.583460492,trough
H,-1.269900224,trough
H,-0.863521619,trough
H,-1.470328339,trough
H,-1.67218216,trough
H,-1.673480401,trough
H,-1.399200581,trough
H,-1.419373154,trough
H,-1.038101279,trough
H,-1.233018721,trough
H,-1.384266222,trough
H,-1.442842384,trough
H,-1.562661767,trough
H,-1.245049695,trough
H,-1.531046715,trough
H,-1.861441605,trough
H,-1.666039207,trough
H,-1.092454745,trough
H,-1.539342423,trough
H,-1.50759827,trough
H,-0.608970284,trough
H,-1.147165616,trough
H,-1.686832661,trough
H,-1.517238373,trough
H,-1.324662287,trough
H,-1.496047465,trough
H,-0.943904303,trough
H,-0.350802741,trough
H,-1.252082808,trough
H,0.349109285,trough
H,1.0966461,trough
H,-0.899759102,trough
H,-1.560727481,trough
H,-1.384451401,trough
H,-1.678998731,trough
H,-0.883844333,trough
H,-1.546510429,trough
H,-1.643089512,trough
H,0.323942653,trough
H,-1.578032567,trough
H,-1.680274714,trough
H,-1.662688108,trough
H,-0.964245852,trough
H,-1.4362518,trough
H,-0.914245802,trough
H,-0.731383271,trough
H,-1.706273256,trough
H,-1.575605061,trough
H,-0.427674126,trough
H,-1.427737368,trough
H,-1.315208281,trough
H,-1.055497878,trough
H,-1.426997132,trough
H,-0.092872577,trough
H,0.028904517,trough
H,-1.677617322,trough
H,-0.445022735,trough
H,-0.200821635,trough
H,-1.657234743,trough
H,-1.66501004,trough
H,0.252244082,trough
H,-0.503837204,trough
H,-1.307143631,trough
H,0.382452909,trough
H,0.692481596,trough
H,-0.866864669,trough
H,-1.459864512,trough
H,-2.040365753,trough
H,-1.984097108,trough
H,-2.080974517,trough
H,-2.165886637,trough
H,-1.991819222,trough
H,-1.274632462,trough
H,-1.864266497,trough
H,-1.65279517,trough
H,-1.65968929,trough
H,-1.685121398,trough
H,-1.664350391,trough
H,-1.659539537,trough
H,-1.639098006,trough
H,-1.565210235,trough
H,-1.563056001,trough
H,-1.560503487,trough
H,-1.195306252,trough
H,-0.985175422,trough
H,0.825192118,trough
H,-1.831032462,trough
H,-1.734164513,trough
H,-1.565316188,trough
H,-1.06391484,trough
H,-1.15078515,trough
H,-1.662560741,trough
H,-1.627197627,trough
H,-1.865413888,trough